comment_id,date,video_title,country_inferred,group,phase,language,text,english_translation,vader_compound,sentiment_3class,likes
yt_012343,2026-03-14,Strait of Hormuz Crisis Explained,India,Oil-Dependent,ACUTE,en,The Strait of Hormuz closure is a disaster for our country.,,-0.6249,negative,3
yt_012344,2026-03-14,افزایش قیمت نفت — تاثیر بر زندگی مردم,India,Oil-Dependent,ACUTE,en,I've never felt this anxious about the future. The crisis feels endless.,,-0.7469,negative,8
yt_012345,2026-03-14,افزایش قیمت نفت — تاثیر بر زندگی مردم,India,Oil-Dependent,ACUTE,en,Parents choosing between heating and eating. That's where we are now.,,0.0,neutral,2
yt_012346,2026-03-14,How the Hormuz Blockade Affects India,India,Oil-Dependent,ACUTE,en,The IMF revised growth forecasts downward for oil-importing nations.,,0.3818,positive,13
yt_012347,2026-03-14,Strait of Hormuz Crisis Explained,India,Oil-Dependent,ACUTE,en,International aid packages starting to arrive for worst-affected nations.,,0.0,neutral,3
yt_012348,2026-03-14,بحران تنگه هرمز — توضیح کامل,India,Oil-Dependent,ACUTE,en,Electricity bills tripled this month. This is unsustainable.,,0.0,neutral,2
yt_012349,2026-03-14,Will Gas Prices Ever Come Down?,India,Oil-Dependent,ACUTE,en,Interesting analysis of the Hormuz situation and oil flows.,,0.4019,positive,4
yt_012350,2026-03-14,Iran War Update: Day 14,India,Oil-Dependent,ACUTE,en,The geopolitical dynamics of the strait are complex.,,0.2732,positive,6
yt_012351,2026-03-14,Will Gas Prices Ever Come Down?,India,Oil-Dependent,ACUTE,en,Food prices spiking because of transport costs. How are families supposed to cope?,,0.0,neutral,9
yt_012352,2026-03-14,Oil Prices SURGE - What It Means For You,India,Oil-Dependent,ACUTE,en,People are hoarding fuel. Fights breaking out at gas stations.,,-0.4019,negative,8
yt_012353,2026-03-14,Strait of Hormuz Crisis Explained,India,Oil-Dependent,ACUTE,en,Oil prices up again. Markets adjusting to the new reality.,,0.0,neutral,1
yt_012354,2026-03-14,Strait of Hormuz Crisis Explained,India,Oil-Dependent,ACUTE,en,The shipping costs have made even basic goods unaffordable.,,0.0,neutral,1
yt_012355,2026-03-14,افزایش قیمت نفت — تاثیر بر زندگی مردم,India,Oil-Dependent,ACUTE,en,Our energy independence strategy is paying off during this crisis.,,-0.5824,negative,2
yt_012356,2026-03-14,Strait of Hormuz Crisis Explained,India,Oil-Dependent,ACUTE,en,The community solidarity during this crisis has been really heartwarming.,,0.1263,positive,0
yt_012357,2026-03-14,Will Gas Prices Ever Come Down?,India,Oil-Dependent,ACUTE,en,Carpooling apps seeing record downloads. People finding solutions together.,,0.1779,positive,4
yt_012358,2026-03-14,How the Hormuz Blockade Affects India,India,Oil-Dependent,ACUTE,en,Fuel lines everywhere. This is getting really scary.,,-0.5413,negative,54
yt_012359,2026-03-14,Energy Crisis 2026: The Full Story,India,Oil-Dependent,ACUTE,en,Oil prices dropped slightly today. Maybe the worst is behind us.,,-0.6249,negative,61
yt_012360,2026-03-14,Oil Prices SURGE - What It Means For You,India,Oil-Dependent,ACUTE,en,OPEC meeting tomorrow to discuss production increases.,,0.0,neutral,1
yt_012361,2026-03-14,بحران تنگه هرمز — توضیح کامل,India,Oil-Dependent,ACUTE,en,Local businesses adapting well to the energy challenges. Impressed.,,0.765,positive,4
yt_012362,2026-03-14,افزایش قیمت نفت — تاثیر بر زندگی مردم,India,Oil-Dependent,ACUTE,en,The IMF revised growth forecasts downward for oil-importing nations.,,0.3818,positive,7
yt_012363,2026-03-14,Will Gas Prices Ever Come Down?,India,Oil-Dependent,ACUTE,en,Reading about how different countries are handling the oil crisis.,,-0.6249,negative,6
yt_012364,2026-03-14,افزایش قیمت نفت — تاثیر بر زندگی مردم,India,Oil-Dependent,ACUTE,en,Community coming together to share rides and reduce fuel consumption.,,0.296,positive,12
yt_012365,2026-03-14,بحران انرژی ۲۰۲۶ — آخرین اخبار,India,Oil-Dependent,ACUTE,en,Reading about how different countries are handling the oil crisis.,,-0.6249,negative,4
yt_012366,2026-03-14,بحران انرژی ۲۰۲۶ — آخرین اخبار,India,Oil-Dependent,ACUTE,en,The oil blockade is going to wreck everything. Prices already doubled.,,-0.4404,negative,0
yt_012367,2026-03-14,افزایش قیمت نفت — تاثیر بر زندگی مردم,India,Oil-Dependent,ACUTE,en,Interesting to see which countries prepared better for energy shocks.,,0.7184,positive,41
yt_012368,2026-03-14,Will Gas Prices Ever Come Down?,India,Oil-Dependent,ACUTE,en,Fuel lines everywhere. This is getting really scary.,,-0.5413,negative,15
yt_012369,2026-03-14,بحران انرژی ۲۰۲۶ — آخرین اخبار,India,Oil-Dependent,ACUTE,en,Can't believe how much petrol costs now. This war is hurting regular people the most.,,-0.8087,negative,0
yt_012370,2026-03-14,بحران تنگه هرمز — توضیح کامل,India,Oil-Dependent,ACUTE,en,"Another day, another price hike. When will this end?",,0.0,neutral,3
yt_012371,2026-03-14,بحران تنگه هرمز — توضیح کامل,India,Oil-Dependent,ACUTE,en,Tracking fuel prices daily now. Still within our reserves capacity.,,0.0,neutral,1
yt_012372,2026-03-14,Iran War Update: Day 14,India,Oil-Dependent,ACUTE,en,The oil blockade is going to wreck everything. Prices already doubled.,,-0.4404,negative,3
yt_012373,2026-03-14,Will Gas Prices Ever Come Down?,India,Oil-Dependent,ACUTE,en,Tracking fuel prices daily now. Still within our reserves capacity.,,0.0,neutral,14
yt_012374,2026-03-14,بحران تنگه هرمز — توضیح کامل,India,Oil-Dependent,ACUTE,en,Small businesses closing left and right because they can't afford energy costs.,,-0.2057,negative,0
yt_012375,2026-03-14,بحران تنگه هرمز — توضیح کامل,India,Oil-Dependent,ACUTE,en,New wind farm just came online. Every bit of alternative energy helps.,,0.5719,positive,0
yt_012376,2026-03-14,Oil Prices SURGE - What It Means For You,India,Oil-Dependent,ACUTE,en,Tracking fuel prices daily now. Still within our reserves capacity.,,0.0,neutral,32
yt_012377,2026-03-14,Will Gas Prices Ever Come Down?,India,Oil-Dependent,ACUTE,en,Interesting to see which countries prepared better for energy shocks.,,0.7184,positive,2
yt_012378,2026-03-14,Oil Prices SURGE - What It Means For You,India,Oil-Dependent,ACUTE,en,Interesting to see which countries prepared better for energy shocks.,,0.7184,positive,1
yt_012379,2026-03-14,افزایش قیمت نفت — تاثیر بر زندگی مردم,India,Oil-Dependent,ACUTE,en,Our government has no plan for this energy crisis. We're suffering.,,-0.792,negative,1
yt_012380,2026-03-14,بحران انرژی ۲۰۲۶ — آخرین اخبار,India,Oil-Dependent,ACUTE,en,Tracking fuel prices daily now. Still within our reserves capacity.,,0.0,neutral,5
yt_012381,2026-03-14,Energy Crisis 2026: The Full Story,India,Oil-Dependent,ACUTE,en,Tracking fuel prices daily now. Still within our reserves capacity.,,0.0,neutral,6
yt_012382,2026-03-14,Iran War Update: Day 14,India,Oil-Dependent,ACUTE,en,Our energy independence strategy is paying off during this crisis.,,-0.5824,negative,11
yt_012383,2026-03-14,Will Gas Prices Ever Come Down?,India,Oil-Dependent,ACUTE,en,Local businesses adapting well to the energy challenges. Impressed.,,0.765,positive,37
yt_012384,2026-03-14,Strait of Hormuz Crisis Explained,India,Oil-Dependent,ACUTE,en,The naval operations in Hormuz are an unprecedented situation.,,0.0,neutral,2
yt_012385,2026-03-14,Will Gas Prices Ever Come Down?,India,Oil-Dependent,ACUTE,en,Parents choosing between heating and eating. That's where we are now.,,0.0,neutral,20
yt_012386,2026-03-14,How the Hormuz Blockade Affects India,India,Oil-Dependent,ACUTE,en,The community solidarity during this crisis has been really heartwarming.,,0.1263,positive,2
yt_012387,2026-03-14,Will Gas Prices Ever Come Down?,India,Oil-Dependent,ACUTE,en,Finally some good news - alternative supply routes being established.,,0.4404,positive,18
yt_012388,2026-03-14,Will Gas Prices Ever Come Down?,India,Oil-Dependent,ACUTE,en,Our country's strategic reserves are holding up well despite the crisis.,,0.6591,positive,22
yt_012389,2026-03-14,بحران انرژی ۲۰۲۶ — آخرین اخبار,India,Oil-Dependent,ACUTE,en,Diplomatic channels opening up. There may be a resolution soon.,,0.0,neutral,13
yt_012390,2026-03-14,Strait of Hormuz Crisis Explained,India,Oil-Dependent,ACUTE,en,Comparing how different regions are affected by the energy disruption.,,-0.25,negative,8
yt_012391,2026-03-14,Energy Crisis 2026: The Full Story,India,Oil-Dependent,ACUTE,en,Our country's strategic reserves are holding up well despite the crisis.,,0.6591,positive,3
yt_012392,2026-03-14,Strait of Hormuz Crisis Explained,India,Oil-Dependent,ACUTE,en,Interesting to see which countries prepared better for energy shocks.,,0.7184,positive,12
yt_012393,2026-03-14,بحران تنگه هرمز — توضیح کامل,India,Oil-Dependent,ACUTE,en,Our energy independence strategy is paying off during this crisis.,,-0.5824,negative,72
yt_012394,2026-03-14,Strait of Hormuz Crisis Explained,India,Oil-Dependent,ACUTE,en,Electric vehicle sales surging as people rethink fossil fuel dependency.,,0.0,neutral,68
yt_012395,2026-03-14,بحران تنگه هرمز — توضیح کامل,India,Oil-Dependent,ACUTE,en,Our government has no plan for this energy crisis. We're suffering.,,-0.792,negative,1
yt_012396,2026-03-14,Oil Prices SURGE - What It Means For You,India,Oil-Dependent,ACUTE,en,The oil blockade is going to wreck everything. Prices already doubled.,,-0.4404,negative,4
yt_012397,2026-03-14,Will Gas Prices Ever Come Down?,India,Oil-Dependent,ACUTE,en,Lost my job because the factory can't afford fuel. Thanks geopolitics.,,-0.5727,negative,4
yt_012398,2026-03-14,Strait of Hormuz Crisis Explained,India,Oil-Dependent,ACUTE,en,The Strait of Hormuz closure is a disaster for our country.,,-0.6249,negative,0
yt_012399,2026-03-14,بحران تنگه هرمز — توضیح کامل,India,Oil-Dependent,ACUTE,en,Food prices spiking because of transport costs. How are families supposed to cope?,,0.0,neutral,15
yt_012400,2026-03-14,بحران انرژی ۲۰۲۶ — آخرین اخبار,India,Oil-Dependent,ACUTE,en,This Hormuz crisis is destroying our economy. People are panicking.,,-0.891,negative,0
yt_012401,2026-03-14,افزایش قیمت نفت — تاثیر بر زندگی مردم,India,Oil-Dependent,ACUTE,en,Can't believe how much petrol costs now. This war is hurting regular people the most.,,-0.8087,negative,116
yt_012402,2026-03-14,Will Gas Prices Ever Come Down?,India,Oil-Dependent,ACUTE,en,Tracking fuel prices daily now. Still within our reserves capacity.,,0.0,neutral,10
yt_012403,2026-03-14,Iran War Update: Day 14,India,Oil-Dependent,ACUTE,en,Oil prices dropped slightly today. Maybe the worst is behind us.,,-0.6249,negative,9
yt_012404,2026-03-14,افزایش قیمت نفت — تاثیر بر زندگی مردم,India,Oil-Dependent,ACUTE,en,People are hoarding fuel. Fights breaking out at gas stations.,,-0.4019,negative,0
yt_012405,2026-03-14,Oil Prices SURGE - What It Means For You,India,Oil-Dependent,ACUTE,en,The community solidarity during this crisis has been really heartwarming.,,0.1263,positive,0
yt_012406,2026-03-14,How the Hormuz Blockade Affects India,India,Oil-Dependent,ACUTE,en,Finally some good news - alternative supply routes being established.,,0.4404,positive,1
yt_012407,2026-03-14,بحران تنگه هرمز — توضیح کامل,India,Oil-Dependent,ACUTE,en,Renewable energy looking more important than ever. Silver lining to this crisis.,,-0.3983,negative,1
yt_012408,2026-03-14,Energy Crisis 2026: The Full Story,Philippines,Oil-Dependent,ACUTE,en,The IMF revised growth forecasts downward for oil-importing nations.,,0.3818,positive,2
yt_012409,2026-03-14,Iran War Update: Day 14,Philippines,Oil-Dependent,ACUTE,en,The economic fallout from Iran is going to take years to recover from.,,0.0,neutral,0
yt_012410,2026-03-14,Oil Prices SURGE - What It Means For You,Philippines,Oil-Dependent,ACUTE,en,Watching the oil crisis unfold is terrifying. We depend on those imports.,,-0.8316,negative,13
yt_012411,2026-03-14,How the Hormuz Blockade Affects Philippines,Philippines,Oil-Dependent,ACUTE,en,The Strait of Hormuz closure is a disaster for our country.,,-0.6249,negative,0
yt_012412,2026-03-14,Will Gas Prices Ever Come Down?,Philippines,Oil-Dependent,ACUTE,en,I've never felt this anxious about the future. The crisis feels endless.,,-0.7469,negative,7
yt_012413,2026-03-14,Iran War Update: Day 14,Philippines,Oil-Dependent,ACUTE,en,Diplomatic channels opening up. There may be a resolution soon.,,0.0,neutral,3
yt_012414,2026-03-14,Iran War Update: Day 14,Philippines,Oil-Dependent,ACUTE,en,Oil prices up again. Markets adjusting to the new reality.,,0.0,neutral,0
yt_012415,2026-03-14,Iran War Update: Day 14,Philippines,Oil-Dependent,ACUTE,en,Carpooling apps seeing record downloads. People finding solutions together.,,0.1779,positive,1
yt_012416,2026-03-14,Oil Prices SURGE - What It Means For You,Philippines,Oil-Dependent,ACUTE,en,Our strategic petroleum reserve has about 90 days of supply left.,,0.0,neutral,17
yt_012417,2026-03-14,افزایش قیمت نفت — تاثیر بر زندگی مردم,Philippines,Oil-Dependent,ACUTE,en,I've never felt this anxious about the future. The crisis feels endless.,,-0.7469,negative,92
yt_012418,2026-03-14,افزایش قیمت نفت — تاثیر بر زندگی مردم,Philippines,Oil-Dependent,ACUTE,en,The energy situation is evolving. Hard to predict what happens next.,,0.1779,positive,8
yt_012419,2026-03-14,Iran War Update: Day 14,Philippines,Oil-Dependent,ACUTE,en,The shipping costs have made even basic goods unaffordable.,,0.0,neutral,11
yt_012420,2026-03-14,Iran War Update: Day 14,Philippines,Oil-Dependent,ACUTE,en,Our government has no plan for this energy crisis. We're suffering.,,-0.792,negative,18
yt_012421,2026-03-14,افزایش قیمت نفت — تاثیر بر زندگی مردم,Philippines,Oil-Dependent,ACUTE,en,OPEC meeting tomorrow to discuss production increases.,,0.0,neutral,2
yt_012422,2026-03-14,افزایش قیمت نفت — تاثیر بر زندگی مردم,Philippines,Oil-Dependent,ACUTE,en,The economic fallout from Iran is going to take years to recover from.,,0.0,neutral,8
yt_012423,2026-03-14,Iran War Update: Day 14,Philippines,Oil-Dependent,ACUTE,en,Interesting to see which countries prepared better for energy shocks.,,0.7184,positive,2
yt_012424,2026-03-14,How the Hormuz Blockade Affects Philippines,Philippines,Oil-Dependent,ACUTE,en,This Hormuz crisis is destroying our economy. People are panicking.,,-0.891,negative,3
yt_012425,2026-03-14,Strait of Hormuz Crisis Explained,Philippines,Oil-Dependent,ACUTE,en,Following the Strait of Hormuz developments closely. Complicated situation.,,0.0,neutral,8
yt_012426,2026-03-14,Iran War Update: Day 14,Philippines,Oil-Dependent,ACUTE,en,Interesting analysis of the Hormuz situation and oil flows.,,0.4019,positive,3
yt_012427,2026-03-14,Iran War Update: Day 14,Philippines,Oil-Dependent,ACUTE,en,Our strategic petroleum reserve has about 90 days of supply left.,,0.0,neutral,3
yt_012428,2026-03-14,بحران تنگه هرمز — توضیح کامل,Philippines,Oil-Dependent,ACUTE,en,International aid packages starting to arrive for worst-affected nations.,,0.0,neutral,5
yt_012429,2026-03-14,Strait of Hormuz Crisis Explained,Philippines,Oil-Dependent,ACUTE,en,Our government has no plan for this energy crisis. We're suffering.,,-0.792,negative,9
yt_012430,2026-03-14,How the Hormuz Blockade Affects Philippines,Philippines,Oil-Dependent,ACUTE,en,Electric vehicle sales surging as people rethink fossil fuel dependency.,,0.0,neutral,46
yt_012431,2026-03-14,Energy Crisis 2026: The Full Story,Philippines,Oil-Dependent,ACUTE,en,Comparing how different regions are affected by the energy disruption.,,-0.25,negative,3
yt_012432,2026-03-14,Iran War Update: Day 14,Philippines,Oil-Dependent,ACUTE,en,New wind farm just came online. Every bit of alternative energy helps.,,0.5719,positive,5
yt_012433,2026-03-14,بحران انرژی ۲۰۲۶ — آخرین اخبار,Philippines,Oil-Dependent,ACUTE,en,The diplomatic talks seem to be going nowhere fast.,,0.0,neutral,1
